year,month,model,run,experiment,NSW,VIC,QLD,SA,WA,TAS,NT,AUS
2052,9,ACCESS-CM2,r3i1p1f1,ssp370,-1.34,-2.23,-0.61,-1.72,-0.84,-1.67,-0.0,-0.85
2052,10,ACCESS-CM2,r3i1p1f1,ssp370,-1.91,-2.67,-0.81,-2.42,-0.85,-1.2,-0.11,-1.08
2052,11,ACCESS-CM2,r3i1p1f1,ssp370,-1.71,-2.18,-0.92,-2.24,-0.73,-1.1,-0.09,-1.0
2052,12,ACCESS-CM2,r3i1p1f1,ssp370,-2.67,-2.09,-1.22,-3.01,-0.74,-0.84,-0.51,-1.34
2052,1,ACCESS-CM2,r4i1p1f1,ssp370,-2.36,-2.72,-1.15,-3.64,-1.87,-2.54,-2.03,-2.04
2052,2,ACCESS-CM2,r4i1p1f1,ssp370,-2.58,-3.54,-1.34,-2.42,-1.13,-2.61,-1.15,-1.58
2052,3,ACCESS-CM2,r4i1p1f1,ssp370,-2.24,-3.38,-1.89,-2.11,-0.97,-2.58,-1.55,-1.64
2052,4,ACCESS-CM2,r4i1p1f1,ssp370,-1.66,-2.89,-2.04,-0.99,-0.38,-2.76,-1.44,-1.25
2052,5,ACCESS-CM2,r4i1p1f1,ssp370,-0.93,-2.19,-1.12,-0.56,-0.13,-2.07,-1.04,-0.73
2052,6,ACCESS-CM2,r4i1p1f1,ssp370,-0.88,-2.09,-0.91,-0.5,-0.13,-1.77,-0.96,-0.65
2052,7,ACCESS-CM2,r4i1p1f1,ssp370,-1.1,-2.65,-0.98,-0.56,-0.27,-1.57,-0.97,-0.76
2052,8,ACCESS-CM2,r4i1p1f1,ssp370,-1.15,-2.0,-0.91,-0.57,-0.24,-1.95,-0.92,-0.71
2052,9,ACCESS-CM2,r4i1p1f1,ssp370,-0.95,-1.32,-0.87,-0.13,0.02,-1.25,-0.83,-0.5
2052,10,ACCESS-CM2,r4i1p1f1,ssp370,-0.45,-0.86,-0.27,0.27,0.22,-1.03,-0.33,-0.09
2052,11,ACCESS-CM2,r4i1p1f1,ssp370,-0.18,-0.4,-0.16,0.56,0.3,-0.62,-0.16,0.07
2052,12,ACCESS-CM2,r4i1p1f1,ssp370,0.46,-0.04,0.22,0.79,0.54,0.33,0.19,0.41
2052,1,ACCESS-CM2,r5i1p1f1,ssp370,-1.04,-1.17,-0.59,-1.53,-4.23,-1.3,-1.02,-2.06
2052,2,ACCESS-CM2,r5i1p1f1,ssp370,-0.77,-1.6,-0.42,-1.05,-3.87,-1.18,-0.91,-1.8
2052,3,ACCESS-CM2,r5i1p1f1,ssp370,-0.99,-1.89,-0.53,-0.99,-3.09,-1.36,-1.51,-1.7
2052,4,ACCESS-CM2,r5i1p1f1,ssp370,-0.77,-1.98,-0.38,-0.91,-3.11,-1.51,-1.43,-1.63
2052,5,ACCESS-CM2,r5i1p1f1,ssp370,-0.8,-2.24,-0.42,-0.75,-2.93,-2.12,-1.37,-1.56
2052,6,ACCESS-CM2,r5i1p1f1,ssp370,-0.86,-2.24,-0.29,-0.78,-2.81,-1.73,-1.23,-1.48
2052,7,ACCESS-CM2,r5i1p1f1,ssp370,-0.88,-2.02,-0.33,-0.71,-2.67,-1.21,-1.24,-1.42
2052,8,ACCESS-CM2,r5i1p1f1,ssp370,-0.71,-1.91,-0.26,-0.68,-2.71,-1.04,-1.15,-1.38
2052,9,ACCESS-CM2,r5i1p1f1,ssp370,-0.16,-1.39,0.15,-0.19,-2.59,-0.91,-0.96,-1.08
2052,10,ACCESS-CM2,r5i1p1f1,ssp370,0.33,-0.81,0.37,0.04,-2.13,-0.38,-0.73,-0.74
2052,11,ACCESS-CM2,r5i1p1f1,ssp370,0.33,-0.62,0.33,-0.03,-2.39,-0.18,-0.7,-0.82
2052,12,ACCESS-CM2,r5i1p1f1,ssp370,0.36,-0.35,0.52,-0.16,-2.04,0.13,-0.6,-0.65
2052,1,ACCESS-CM2,r6i1p1f1,ssp370,-0.12,-0.7,-0.06,-0.33,-0.37,-0.21,0.13,-0.19
2052,2,ACCESS-CM2,r6i1p1f1,ssp370,-0.19,-1.01,-0.21,-0.61,-0.57,-0.5,-0.28,-0.42
2052,3,ACCESS-CM2,r6i1p1f1,ssp370,-0.42,-0.59,-0.34,-0.92,-0.94,-0.35,-0.09,-0.58
2052,4,ACCESS-CM2,r6i1p1f1,ssp370,-0.3,-0.5,-0.25,-0.87,-1.14,-0.28,-0.29,-0.64
2052,5,ACCESS-CM2,r6i1p1f1,ssp370,0.14,-0.12,-0.25,-0.01,-0.52,-0.14,0.04,-0.21
2052,6,ACCESS-CM2,r6i1p1f1,ssp370,-0.12,-0.06,-0.72,-0.08,-0.61,0.02,-0.13,-0.41
2052,7,ACCESS-CM2,r6i1p1f1,ssp370,-0.02,-0.03,-0.69,0.06,-0.37,-0.16,-0.05,-0.28
2052,8,ACCESS-CM2,r6i1p1f1,ssp370,0.24,0.1,-0.51,0.24,-0.24,-0.28,0.05,-0.13
2052,9,ACCESS-CM2,r6i1p1f1,ssp370,0.3,0.33,-0.36,0.24,-0.17,0.0,0.07,-0.05
2052,10,ACCESS-CM2,r6i1p1f1,ssp370,0.34,0.2,-0.28,0.25,-0.11,-0.29,0.1,-0.01
2052,11,ACCESS-CM2,r6i1p1f1,ssp370,0.07,-0.08,-0.46,-0.31,-0.29,-0.28,-0.03,-0.24
2052,12,ACCESS-CM2,r6i1p1f1,ssp370,0.01,-0.31,-0.46,-0.32,-0.38,-0.45,-0.15,-0.31
2052,1,ACCESS-CM2,r7i1p1f1,ssp370,-0.29,-1.13,0.46,-0.97,-0.29,-1.79,0.43,-0.12
2052,2,ACCESS-CM2,r7i1p1f1,ssp370,-0.1,-1.31,0.8,-1.28,-0.42,-1.47,0.74,-0.05
2052,3,ACCESS-CM2,r7i1p1f1,ssp370,0.01,-1.28,0.58,-1.11,-0.28,-1.63,0.66,-0.04
2052,4,ACCESS-CM2,r7i1p1f1,ssp370,0.15,-1.17,0.56,-0.48,0.06,-1.37,0.62,0.16
2052,5,ACCESS-CM2,r7i1p1f1,ssp370,0.21,-1.03,0.72,-0.27,0.17,-1.15,0.77,0.3
2052,6,ACCESS-CM2,r7i1p1f1,ssp370,0.09,-0.97,0.67,-0.19,0.16,-1.05,0.85,0.3
2052,7,ACCESS-CM2,r7i1p1f1,ssp370,0.21,-0.89,0.67,-0.23,0.07,-0.81,0.86,0.28
2052,8,ACCESS-CM2,r7i1p1f1,ssp370,0.04,-1.12,0.58,-0.33,0.07,-1.31,0.85,0.22
2052,9,ACCESS-CM2,r7i1p1f1,ssp370,0.02,-1.22,0.59,-0.28,0.06,-1.33,0.88,0.23
2052,10,ACCESS-CM2,r7i1p1f1,ssp370,-0.23,-1.46,0.5,-0.53,-0.03,-1.44,0.73,0.08
2052,11,ACCESS-CM2,r7i1p1f1,ssp370,-0.42,-1.25,0.35,-0.44,-0.35,-0.8,0.71,-0.06
2052,12,ACCESS-CM2,r7i1p1f1,ssp370,-1.27,-1.66,-0.29,-0.6,-0.35,-0.61,0.47,-0.36
2052,1,ACCESS-CM2,r8i1p1f1,ssp370,0.27,0.33,0.61,-0.14,-1.48,-0.68,-0.11,-0.36
2052,2,ACCESS-CM2,r8i1p1f1,ssp370,0.75,0.17,0.62,-0.15,-1.65,-0.82,0.12,-0.32
2052,3,ACCESS-CM2,r8i1p1f1,ssp370,0.53,0.19,0.55,-0.52,-1.21,-1.15,0.18,-0.26
2052,4,ACCESS-CM2,r8i1p1f1,ssp370,0.58,0.01,0.63,-0.47,-1.38,-1.39,0.43,-0.25
2052,5,ACCESS-CM2,r8i1p1f1,ssp370,0.65,-0.04,0.69,-0.45,-1.49,-1.7,0.49,-0.25
2052,6,ACCESS-CM2,r8i1p1f1,ssp370,0.68,-0.08,0.69,-0.57,-1.37,-2.11,0.47,-0.24
2052,7,ACCESS-CM2,r8i1p1f1,ssp370,0.49,-0.47,0.69,-0.85,-1.68,-1.86,0.5,-0.4
2052,8,ACCESS-CM2,r8i1p1f1,ssp370,0.39,-0.89,0.67,-1.07,-2.02,-2.47,0.47,-0.58
2052,9,ACCESS-CM2,r8i1p1f1,ssp370,0.37,-0.96,0.66,-1.27,-1.91,-2.43,0.43,-0.58
2052,10,ACCESS-CM2,r8i1p1f1,ssp370,0.29,-0.98,0.62,-1.41,-2.08,-2.38,0.35,-0.69
2052,11,ACCESS-CM2,r8i1p1f1,ssp370,0.49,-1.49,0.82,-1.6,-1.54,-2.83,0.41,-0.47
2052,12,ACCESS-CM2,r8i1p1f1,ssp370,0.43,-1.44,0.85,-1.18,-1.57,-2.38,0.71,-0.37
2052,1,ACCESS-CM2,r9i1p1f1,ssp370,1.4,0.93,-0.21,1.73,1.09,-0.33,0.61,0.81
2052,2,ACCESS-CM2,r9i1p1f1,ssp370,1.52,1.18,0.39,1.85,1.4,-0.12,1.15,1.18
2052,3,ACCESS-CM2,r9i1p1f1,ssp370,1.3,0.87,0.82,1.67,1.52,-0.05,1.59,1.34
2052,4,ACCESS-CM2,r9i1p1f1,ssp370,0.86,0.8,0.54,1.46,1.39,-0.24,1.34,1.11
2052,5,ACCESS-CM2,r9i1p1f1,ssp370,0.6,0.58,0.34,1.11,1.34,-0.45,0.99,0.91
2052,6,ACCESS-CM2,r9i1p1f1,ssp370,0.51,0.72,0.17,1.04,1.32,-0.48,0.83,0.82
2052,7,ACCESS-CM2,r9i1p1f1,ssp370,0.58,0.94,0.14,1.04,1.33,0.05,0.84,0.84
2052,8,ACCESS-CM2,r9i1p1f1,ssp370,0.54,0.98,0.05,1.06,1.32,0.2,0.85,0.82
2052,9,ACCESS-CM2,r9i1p1f1,ssp370,0.67,0.96,0.27,1.09,1.31,-0.22,0.9,0.88
2052,10,ACCESS-CM2,r9i1p1f1,ssp370,0.52,0.74,0.22,0.92,1.24,-0.28,0.8,0.79
2052,11,ACCESS-CM2,r9i1p1f1,ssp370,0.59,0.68,0.35,0.95,1.23,-0.44,1.05,0.87
2052,12,ACCESS-CM2,r9i1p1f1,ssp370,0.52,0.84,0.32,0.74,1.06,-0.1,0.96,0.77
2053,1,ACCESS-CM2,r10i1p1f1,ssp370,1.26,0.3,0.74,0.03,0.15,-0.57,0.64,0.47
2053,2,ACCESS-CM2,r10i1p1f1,ssp370,1.08,0.59,1.08,0.65,0.31,-0.71,1.49,0.81
2053,3,ACCESS-CM2,r10i1p1f1,ssp370,1.38,0.44,1.24,0.49,-0.09,-0.8,0.89,0.62
2053,4,ACCESS-CM2,r10i1p1f1,ssp370,1.38,0.58,1.33,0.44,-0.25,-0.55,1.07,0.62
2053,5,ACCESS-CM2,r10i1p1f1,ssp370,1.44,0.68,1.29,0.42,-0.28,-0.11,0.98,0.59
2053,6,ACCESS-CM2,r10i1p1f1,ssp370,1.36,0.75,1.27,0.37,-0.39,-0.12,0.95,0.53
2053,7,ACCESS-CM2,r10i1p1f1,ssp370,1.17,0.49,1.18,0.2,-0.43,-0.28,0.89,0.44
2053,8,ACCESS-CM2,r10i1p1f1,ssp370,1.15,0.43,1.19,0.19,-0.46,-0.63,0.88,0.42
2053,9,ACCESS-CM2,r10i1p1f1,ssp370,1.03,0.38,1.04,-0.05,-0.55,-0.62,0.76,0.29
2053,10,ACCESS-CM2,r10i1p1f1,ssp370,0.93,0.2,0.98,-0.03,-0.54,-0.9,0.79,0.27
2053,11,ACCESS-CM2,r10i1p1f1,ssp370,0.8,-0.01,0.89,-0.28,-0.51,-0.84,0.68,0.19
2053,12,ACCESS-CM2,r10i1p1f1,ssp370,0.94,-0.15,0.97,-0.34,-0.71,-0.52,0.76,0.16
2053,1,ACCESS-CM2,r1i1p1f1,ssp370,-0.8,-1.61,-1.29,-2.1,-0.89,-1.1,-1.25,-1.21
2053,2,ACCESS-CM2,r1i1p1f1,ssp370,-0.77,-1.46,-1.37,-1.51,-0.33,-1.06,-0.81,-0.89
2053,3,ACCESS-CM2,r1i1p1f1,ssp370,-0.76,-1.58,-1.18,-1.58,-0.68,-1.25,-1.05,-1.01
2053,4,ACCESS-CM2,r1i1p1f1,ssp370,-0.88,-1.51,-1.56,-1.33,0.23,-0.9,-1.01,-0.77
2053,5,ACCESS-CM2,r1i1p1f1,ssp370,-0.64,-1.18,-1.55,-1.67,0.42,-0.34,-1.15,-0.73
2053,6,ACCESS-CM2,r1i1p1f1,ssp370,-0.58,-1.26,-1.4,-1.2,0.55,-0.43,-0.92,-0.55
2053,7,ACCESS-CM2,r1i1p1f1,ssp370,-0.44,-0.7,-1.19,-0.96,0.65,-0.05,-0.81,-0.39
2053,8,ACCESS-CM2,r1i1p1f1,ssp370,-0.12,-0.64,-1.09,-0.5,0.7,-0.3,-0.78,-0.25
2053,9,ACCESS-CM2,r1i1p1f1,ssp370,0.31,-0.03,-0.69,-0.16,0.8,-0.2,-0.56,0.02
2053,10,ACCESS-CM2,r1i1p1f1,ssp370,0.61,0.6,-0.5,0.35,0.89,-0.32,-0.29,0.25
2053,11,ACCESS-CM2,r1i1p1f1,ssp370,0.92,1.42,-0.22,0.78,0.98,0.36,0.02,0.52
2053,12,ACCESS-CM2,r1i1p1f1,ssp370,0.99,1.46,0.03,0.97,1.17,0.49,0.36,0.73
2053,1,ACCESS-CM2,r2i1p1f1,ssp370,0.47,-0.2,-0.31,-0.57,-0.32,-1.16,-0.54,-0.31
2053,2,ACCESS-CM2,r2i1p1f1,ssp370,0.35,0.2,0.35,-0.18,0.18,-1.66,0.12,0.16
2053,3,ACCESS-CM2,r2i1p1f1,ssp370,0.55,0.46,0.84,-0.14,-0.36,-1.95,0.21,0.14
2053,4,ACCESS-CM2,r2i1p1f1,ssp370,0.63,0.17,0.83,-0.37,-0.5,-2.41,0.07,0.04
2053,5,ACCESS-CM2,r2i1p1f1,ssp370,0.5,-0.0,0.72,-0.5,-0.51,-2.7,-0.02,-0.05
2053,6,ACCESS-CM2,r2i1p1f1,ssp370,0.54,-0.04,0.67,-0.4,-0.56,-2.36,-0.01,-0.05
2053,7,ACCESS-CM2,r2i1p1f1,ssp370,0.44,-0.04,0.66,-0.44,-0.53,-1.95,0.06,-0.05
2053,8,ACCESS-CM2,r2i1p1f1,ssp370,0.67,0.45,0.64,-0.15,-0.49,-1.31,0.24,0.08
2053,9,ACCESS-CM2,r2i1p1f1,ssp370,0.45,0.35,0.49,-0.42,-0.61,-0.61,0.12,-0.07
2053,10,ACCESS-CM2,r2i1p1f1,ssp370,-0.15,-0.05,0.4,-0.72,-0.69,0.0,-0.1,-0.26
2053,11,ACCESS-CM2,r2i1p1f1,ssp370,-0.22,0.07,0.55,-0.57,-0.96,0.0,-0.12,-0.31
2053,12,ACCESS-CM2,r2i1p1f1,ssp370,-0.48,-0.11,0.39,-0.58,-0.97,-0.16,-0.17,-0.39
2053,1,ACCESS-CM2,r3i1p1f1,ssp370,-2.8,-2.12,-1.35,-2.74,-0.66,-0.47,-0.25,-1.28
2053,2,ACCESS-CM2,r3i1p1f1,ssp370,-2.52,-2.53,-1.89,-1.5,-0.65,0.02,-0.73,-1.29
2053,3,ACCESS-CM2,r3i1p1f1,ssp370,-2.32,-2.18,-2.43,-1.53,-1.03,-0.06,-0.74,-1.52
2053,4,ACCESS-CM2,r3i1p1f1,ssp370,-2.44,-2.1,-2.66,-1.5,-0.98,-0.46,-0.83,-1.58
2053,5,ACCESS-CM2,r3i1p1f1,ssp370,-2.71,-2.96,-1.97,-2.24,-1.55,-0.76,-1.06,-1.8
2053,6,ACCESS-CM2,r3i1p1f1,ssp370,-3.33,-2.81,-2.4,-2.51,-1.56,-0.83,-1.17,-2.02
2053,7,ACCESS-CM2,r3i1p1f1,ssp370,-2.81,-2.79,-2.06,-2.27,-1.53,-0.61,-1.18,-1.85
2053,8,ACCESS-CM2,r3i1p1f1,ssp370,-3.24,-3.6,-2.11,-2.39,-1.45,-0.86,-1.25,-1.93
2053,9,ACCESS-CM2,r3i1p1f1,ssp370,-2.64,-3.36,-2.28,-1.82,-1.42,-1.07,-1.13,-1.8
2053,10,ACCESS-CM2,r3i1p1f1,ssp370,-3.27,-4.66,-2.21,-1.88,-1.44,-1.35,-1.11,-1.9
2053,11,ACCESS-CM2,r3i1p1f1,ssp370,-2.0,-2.46,-2.25,-1.18,-1.51,-1.03,-1.25,-1.66
2053,12,ACCESS-CM2,r3i1p1f1,ssp370,-2.17,-3.08,-1.98,-1.02,-1.4,-1.34,-1.2,-1.58
2053,1,ACCESS-CM2,r4i1p1f1,ssp370,1.19,0.36,0.77,0.81,0.57,0.14,0.25,0.64
2053,2,ACCESS-CM2,r4i1p1f1,ssp370,1.52,0.8,0.81,0.57,-0.29,0.27,-0.72,0.22
2053,3,ACCESS-CM2,r4i1p1f1,ssp370,1.45,0.89,0.99,0.68,-0.15,0.33,0.24,0.48
2053,4,ACCESS-CM2,r4i1p1f1,ssp370,1.41,0.79,1.0,0.2,-0.63,0.39,0.19,0.25
2053,5,ACCESS-CM2,r4i1p1f1,ssp370,1.29,0.9,0.96,0.22,-0.6,0.68,0.29,0.27
2053,6,ACCESS-CM2,r4i1p1f1,ssp370,1.26,0.87,1.0,0.11,-0.79,0.72,0.35,0.21
2053,7,ACCESS-CM2,r4i1p1f1,ssp370,1.28,0.73,0.99,0.04,-0.87,0.61,0.38,0.17
2053,8,ACCESS-CM2,r4i1p1f1,ssp370,1.34,0.76,1.01,0.11,-0.87,0.69,0.42,0.2
2053,9,ACCESS-CM2,r4i1p1f1,ssp370,1.26,0.29,1.02,-0.28,-1.16,0.13,0.41,0.03
2053,10,ACCESS-CM2,r4i1p1f1,ssp370,1.02,0.01,0.75,-0.59,-1.35,0.17,0.14,-0.22
2053,11,ACCESS-CM2,r4i1p1f1,ssp370,0.72,-0.4,0.59,-1.15,-1.55,-0.2,-0.05,-0.47
2053,12,ACCESS-CM2,r4i1p1f1,ssp370,0.39,-0.58,0.4,-1.53,-1.96,-0.94,-0.46,-0.82
2053,1,ACCESS-CM2,r5i1p1f1,ssp370,0.03,-0.68,-0.19,-0.47,-2.37,0.07,-1.3,-1.13
2053,2,ACCESS-CM2,r5i1p1f1,ssp370,-0.46,-0.74,-0.22,-1.26,-1.71,-0.11,-0.59,-0.95
2053,3,ACCESS-CM2,r5i1p1f1,ssp370,-0.65,-0.9,-0.24,-1.54,-1.43,-0.17,-0.53,-0.91
2053,4,ACCESS-CM2,r5i1p1f1,ssp370,-0.99,-0.59,-0.43,-1.76,-1.3,-0.15,-0.45,-0.95
2053,5,ACCESS-CM2,r5i1p1f1,ssp370,-1.16,-0.58,-0.49,-2.16,-1.9,0.18,-0.57,-1.25
2053,6,ACCESS-CM2,r5i1p1f1,ssp370,-0.67,0.05,-0.45,-1.15,-1.46,0.25,-0.53,-0.89
2053,7,ACCESS-CM2,r5i1p1f1,ssp370,-0.64,-0.27,-0.44,-1.12,-1.42,-0.61,-0.54,-0.89
2053,8,ACCESS-CM2,r5i1p1f1,ssp370,-0.77,-0.37,-0.54,-1.17,-1.44,-1.11,-0.67,-0.96
2053,9,ACCESS-CM2,r5i1p1f1,ssp370,-1.52,-0.57,-1.12,-2.0,-1.65,-0.94,-0.92,-1.4
2053,10,ACCESS-CM2,r5i1p1f1,ssp370,-2.05,-1.18,-1.51,-2.67,-1.89,-1.28,-1.29,-1.79
2053,11,ACCESS-CM2,r5i1p1f1,ssp370,-2.05,-1.14,-1.51,-2.56,-2.03,-1.04,-1.4,-1.84
2053,12,ACCESS-CM2,r5i1p1f1,ssp370,-3.48,-1.55,-2.19,-3.12,-2.17,-1.43,-1.73,-2.33
2053,1,ACCESS-CM2,r6i1p1f1,ssp370,0.01,-0.31,-0.53,-0.27,-0.16,-0.4,-0.94,-0.39
2053,2,ACCESS-CM2,r6i1p1f1,ssp370,-0.01,-0.28,-0.12,-0.09,-0.08,0.15,-0.26,-0.11
2053,3,ACCESS-CM2,r6i1p1f1,ssp370,-0.3,-0.81,-0.28,-0.4,-0.31,-0.24,-0.6,-0.38
2053,4,ACCESS-CM2,r6i1p1f1,ssp370,-0.46,-1.02,-0.26,-0.6,-0.6,-0.43,-0.47,-0.5
2053,5,ACCESS-CM2,r6i1p1f1,ssp370,-0.67,-1.11,-0.28,-1.29,-0.82,-0.46,-0.74,-0.73
2053,6,ACCESS-CM2,r6i1p1f1,ssp370,-0.72,-1.37,-0.15,-1.26,-0.82,-0.58,-0.45,-0.66
2053,7,ACCESS-CM2,r6i1p1f1,ssp370,-0.47,-1.08,-0.2,-1.3,-0.99,-0.45,-0.52,-0.71
2053,8,ACCESS-CM2,r6i1p1f1,ssp370,-0.64,-1.21,-0.19,-1.42,-1.11,-0.79,-0.5,-0.79
2053,9,ACCESS-CM2,r6i1p1f1,ssp370,-0.72,-1.42,-0.41,-1.23,-1.16,-0.67,-0.45,-0.83
2053,10,ACCESS-CM2,r6i1p1f1,ssp370,-0.14,-0.77,-0.18,-1.05,-1.1,-0.09,-0.45,-0.65
2053,11,ACCESS-CM2,r6i1p1f1,ssp370,0.16,-0.52,-0.12,-0.9,-1.1,0.21,-0.51,-0.59
2053,12,ACCESS-CM2,r6i1p1f1,ssp370,0.62,-0.16,-0.06,-0.91,-1.18,0.4,-0.47,-0.54
2053,1,ACCESS-CM2,r7i1p1f1,ssp370,-1.6,-2.41,-1.07,-1.24,-1.15,-1.0,-0.25,-1.07
2053,2,ACCESS-CM2,r7i1p1f1,ssp370,-2.59,-4.04,-1.75,-2.01,-0.72,-1.28,-0.45,-1.37
2053,3,ACCESS-CM2,r7i1p1f1,ssp370,-2.2,-3.39,-1.25,-2.01,-0.74,-1.5,-0.23,-1.16
2053,4,ACCESS-CM2,r7i1p1f1,ssp370,-2.25,-3.43,-1.2,-2.85,-1.16,-1.63,-0.29,-1.42
2053,5,ACCESS-CM2,r7i1p1f1,ssp370,-2.47,-3.42,-1.74,-2.65,-0.65,-1.67,-0.55,-1.41
2053,6,ACCESS-CM2,r7i1p1f1,ssp370,-2.56,-3.67,-1.93,-3.41,-0.62,-1.32,-0.7,-1.58
2053,7,ACCESS-CM2,r7i1p1f1,ssp370,-2.98,-3.83,-2.06,-3.58,-0.52,-1.51,-0.76,-1.66
2053,8,ACCESS-CM2,r7i1p1f1,ssp370,-2.92,-3.24,-1.9,-3.5,-0.52,-1.12,-0.83,-1.6
2053,9,ACCESS-CM2,r7i1p1f1,ssp370,-3.13,-2.94,-2.14,-3.57,-0.52,-1.08,-0.89,-1.69
2053,10,ACCESS-CM2,r7i1p1f1,ssp370,-3.03,-2.49,-2.48,-3.54,-0.53,-1.02,-0.88,-1.74
2053,11,ACCESS-CM2,r7i1p1f1,ssp370,-3.16,-2.76,-2.79,-3.72,-0.71,-1.68,-1.08,-1.96
2053,12,ACCESS-CM2,r7i1p1f1,ssp370,-3.25,-3.3,-2.71,-4.0,-0.76,-1.95,-1.19,-2.03
2053,1,ACCESS-CM2,r8i1p1f1,ssp370,0.2,-1.87,0.83,-1.75,-1.81,-2.64,0.43,-0.61
2053,2,ACCESS-CM2,r8i1p1f1,ssp370,-0.78,-1.6,0.03,-2.2,-2.06,-2.39,-0.44,-1.18
2053,3,ACCESS-CM2,r8i1p1f1,ssp370,-0.56,-1.4,0.1,-2.14,-1.84,-2.03,-0.28,-1.02
2053,4,ACCESS-CM2,r8i1p1f1,ssp370,-0.07,-0.83,0.21,-2.21,-1.68,-1.61,-0.54,-0.93
2053,5,ACCESS-CM2,r8i1p1f1,ssp370,0.09,-0.58,0.4,-1.85,-1.64,-1.1,-0.49,-0.79
2053,6,ACCESS-CM2,r8i1p1f1,ssp370,0.23,-0.24,0.57,-1.88,-1.65,-0.43,-0.48,-0.73
2053,7,ACCESS-CM2,r8i1p1f1,ssp370,0.4,0.13,0.62,-1.68,-1.53,-0.61,-0.38,-0.61
2053,8,ACCESS-CM2,r8i1p1f1,ssp370,0.45,0.43,0.72,-1.31,-1.39,-0.79,-0.31,-0.46
2053,9,ACCESS-CM2,r8i1p1f1,ssp370,0.59,0.87,0.77,-1.19,-1.11,-0.39,-0.29,-0.31
2053,10,ACCESS-CM2,r8i1p1f1,ssp370,0.63,0.98,0.81,-1.0,-1.0,-0.26,-0.27,-0.23
2053,11,ACCESS-CM2,r8i1p1f1,ssp370,0.76,1.23,0.86,-0.68,-1.0,0.32,-0.15,-0.13
2053,12,ACCESS-CM2,r8i1p1f1,ssp370,0.87,0.95,1.17,-0.82,-0.9,-0.08,0.08,-0.0
2053,1,ACCESS-CM2,r9i1p1f1,ssp370,0.28,0.28,0.42,0.55,0.62,-0.35,0.72,0.53
2053,2,ACCESS-CM2,r9i1p1f1,ssp370,-0.22,-0.09,0.49,0.46,-0.14,-0.5,0.31,0.15
2053,3,ACCESS-CM2,r9i1p1f1,ssp370,0.01,0.07,0.07,0.28,-0.54,-0.09,-0.93,-0.29
2053,4,ACCESS-CM2,r9i1p1f1,ssp370,0.06,-0.24,0.23,0.14,-0.98,-0.15,-0.85,-0.4
2053,5,ACCESS-CM2,r9i1p1f1,ssp370,-0.29,-0.75,0.08,-0.35,-1.25,-0.61,-0.79,-0.63
2053,6,ACCESS-CM2,r9i1p1f1,ssp370,-0.56,-1.22,0.06,-0.64,-1.43,-0.98,-0.73,-0.77
2053,7,ACCESS-CM2,r9i1p1f1,ssp370,-0.89,-1.79,-0.0,-0.92,-1.55,-1.21,-0.8,-0.92
2053,8,ACCESS-CM2,r9i1p1f1,ssp370,-0.9,-1.47,0.0,-0.9,-1.55,-0.99,-0.84,-0.92
2053,9,ACCESS-CM2,r9i1p1f1,ssp370,-1.23,-1.66,-0.29,-1.15,-1.68,-0.6,-0.9,-1.1
2053,10,ACCESS-CM2,r9i1p1f1,ssp370,-1.09,-1.53,-0.38,-0.93,-1.76,-0.72,-0.97,-1.12
2053,11,ACCESS-CM2,r9i1p1f1,ssp370,-1.25,-1.57,-0.75,-1.11,-1.88,-0.43,-1.61,-1.39
2053,12,ACCESS-CM2,r9i1p1f1,ssp370,-1.42,-2.13,-0.93,-1.38,-1.99,-0.48,-1.88,-1.58
2054,1,ACCESS-CM2,r10i1p1f1,ssp370,0.72,-0.38,0.4,-0.39,-1.44,-1.18,0.8,-0.24
2054,2,ACCESS-CM2,r10i1p1f1,ssp370,0.46,-0.49,-0.0,-0.89,-2.25,-1.21,-0.34,-0.89
2054,3,ACCESS-CM2,r10i1p1f1,ssp370,-0.17,-0.6,-0.56,-0.53,-0.91,-1.06,0.35,-0.47
2054,4,ACCESS-CM2,r10i1p1f1,ssp370,-0.34,-0.59,-0.77,-0.33,-0.54,-1.15,0.18,-0.42
2054,5,ACCESS-CM2,r10i1p1f1,ssp370,-0.26,-0.63,-0.55,-0.2,-0.41,-1.27,0.35,-0.28
2054,6,ACCESS-CM2,r10i1p1f1,ssp370,-0.2,-0.74,-0.43,-0.25,-0.5,-1.46,0.4,-0.28
2054,7,ACCESS-CM2,r10i1p1f1,ssp370,-0.04,-0.66,-0.3,-0.26,-0.49,-1.47,0.41,-0.23
2054,8,ACCESS-CM2,r10i1p1f1,ssp370,0.01,-0.59,-0.21,-0.05,-0.38,-1.41,0.49,-0.12
2054,9,ACCESS-CM2,r10i1p1f1,ssp370,0.1,-0.91,0.11,0.02,-0.39,-1.7,0.64,-0.02
2054,10,ACCESS-CM2,r10i1p1f1,ssp370,0.22,-0.5,0.13,0.23,-0.29,-1.15,0.7,0.08
2054,11,ACCESS-CM2,r10i1p1f1,ssp370,0.2,-0.45,0.14,0.2,-0.31,-1.12,0.68,0.07
2054,12,ACCESS-CM2,r10i1p1f1,ssp370,0.21,-0.37,0.26,0.17,-0.39,-0.89,0.6,0.06
2054,1,ACCESS-CM2,r1i1p1f1,ssp370,1.32,1.86,0.84,1.45,1.22,0.54,0.78,1.11
