year,model,run,experiment,NSW,VIC,QLD,SA,WA,TAS,NT,AUS,Melbourne,Sydney,Brisbane,Darwin,Perth,Adelaide,Hobart
1913,ACCESS-CM2,r9i1p1f1,historical,1.63,1.02,0.41,0.62,0.22,0.02,0.0,0.44,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1914,ACCESS-CM2,r10i1p1f1,historical,11.21,2.76,6.15,1.78,4.18,0.0,1.87,4.56,6.0,7.0,0.0,0.0,6.0,0.0,0.0
1914,ACCESS-CM2,r1i1p1f1,historical,0.74,0.67,11.63,0.74,0.35,0.0,1.43,3.17,0.0,0.0,6.0,12.0,6.0,6.0,0.0
1914,ACCESS-CM2,r2i1p1f1,historical,0.01,0.0,0.41,0.59,6.26,4.15,2.05,2.62,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1914,ACCESS-CM2,r3i1p1f1,historical,0.0,0.0,2.15,1.08,0.1,1.87,0.56,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914,ACCESS-CM2,r4i1p1f1,historical,6.17,0.16,13.11,1.63,1.47,1.87,6.68,5.48,0.0,0.0,18.0,14.0,0.0,0.0,0.0
1914,ACCESS-CM2,r5i1p1f1,historical,14.54,0.3,18.39,12.71,2.05,0.0,6.5,9.11,0.0,0.0,28.0,0.0,0.0,0.0,0.0
1914,ACCESS-CM2,r6i1p1f1,historical,0.4,0.0,2.36,0.0,0.0,0.0,2.59,1.03,0.0,0.0,8.0,8.0,0.0,0.0,0.0
1914,ACCESS-CM2,r7i1p1f1,historical,0.87,0.0,2.03,0.03,2.03,0.0,0.2,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914,ACCESS-CM2,r8i1p1f1,historical,1.36,0.83,0.48,1.0,0.3,4.69,0.58,0.64,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1914,ACCESS-CM2,r9i1p1f1,historical,0.0,0.0,1.34,0.07,1.55,0.0,0.37,0.89,0.0,0.0,0.0,7.0,6.0,0.0,0.0
1915,ACCESS-CM2,r10i1p1f1,historical,3.68,0.0,2.39,4.29,5.1,0.0,5.53,4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,ACCESS-CM2,r1i1p1f1,historical,0.4,0.0,0.59,0.06,0.78,0.0,0.54,0.53,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1915,ACCESS-CM2,r2i1p1f1,historical,0.0,0.0,0.88,0.0,0.31,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,ACCESS-CM2,r3i1p1f1,historical,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.13,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1915,ACCESS-CM2,r4i1p1f1,historical,4.1,0.43,6.05,3.65,2.42,0.0,4.94,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,ACCESS-CM2,r5i1p1f1,historical,2.16,0.72,3.37,0.16,4.22,0.0,2.19,2.8,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1915,ACCESS-CM2,r6i1p1f1,historical,1.19,0.0,3.51,0.17,0.29,0.0,1.8,1.35,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1915,ACCESS-CM2,r7i1p1f1,historical,8.34,8.23,1.51,3.58,1.71,2.19,1.53,2.76,0.0,0.0,0.0,0.0,7.0,6.0,0.0
1915,ACCESS-CM2,r8i1p1f1,historical,2.62,0.0,3.41,5.48,2.65,0.0,3.51,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,ACCESS-CM2,r9i1p1f1,historical,5.09,0.18,5.74,3.95,2.03,0.0,0.34,3.06,0.0,0.0,6.0,0.0,0.0,12.0,0.0
1916,ACCESS-CM2,r10i1p1f1,historical,2.03,0.14,2.03,1.55,2.18,0.03,1.43,1.84,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1916,ACCESS-CM2,r1i1p1f1,historical,4.75,0.5,4.7,0.77,5.79,0.0,2.39,3.99,0.0,0.0,6.0,6.0,6.0,0.0,0.0
1916,ACCESS-CM2,r2i1p1f1,historical,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,ACCESS-CM2,r3i1p1f1,historical,2.25,3.56,6.32,0.44,2.5,0.49,7.04,3.88,8.0,0.0,0.0,12.0,0.0,0.0,0.0
1916,ACCESS-CM2,r4i1p1f1,historical,6.64,0.0,7.4,3.68,5.55,0.0,6.99,5.88,0.0,0.0,24.0,0.0,0.0,0.0,0.0
1916,ACCESS-CM2,r5i1p1f1,historical,14.42,10.72,1.58,5.25,8.34,0.2,1.29,5.82,0.0,0.0,6.0,0.0,6.0,0.0,0.0
1916,ACCESS-CM2,r6i1p1f1,historical,1.94,0.68,5.34,0.54,0.24,0.0,0.65,1.69,0.0,0.0,14.0,0.0,0.0,0.0,0.0
1916,ACCESS-CM2,r7i1p1f1,historical,6.46,0.0,9.38,3.9,1.54,0.0,6.38,4.91,0.0,0.0,0.0,7.0,0.0,0.0,0.0
1916,ACCESS-CM2,r8i1p1f1,historical,1.63,0.0,3.54,1.75,1.79,0.0,0.09,1.8,0.0,0.0,10.0,0.0,0.0,0.0,0.0
1916,ACCESS-CM2,r9i1p1f1,historical,3.88,0.0,8.39,0.0,4.91,0.0,10.58,5.77,0.0,0.0,17.0,10.0,9.0,0.0,0.0
1917,ACCESS-CM2,r10i1p1f1,historical,6.8,1.27,6.27,5.86,14.34,4.12,4.19,8.4,0.0,6.0,0.0,0.0,0.0,0.0,6.0
1917,ACCESS-CM2,r1i1p1f1,historical,3.18,1.8,5.11,9.45,4.12,2.31,2.24,4.51,0.0,0.0,6.0,0.0,8.0,0.0,13.0
1917,ACCESS-CM2,r2i1p1f1,historical,1.46,0.0,7.67,0.74,3.17,0.0,8.75,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,ACCESS-CM2,r3i1p1f1,historical,2.05,1.68,3.25,8.55,5.06,0.27,1.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,ACCESS-CM2,r4i1p1f1,historical,5.77,0.03,2.16,0.82,3.17,4.36,4.03,2.98,0.0,7.0,0.0,0.0,0.0,0.0,6.0
1917,ACCESS-CM2,r5i1p1f1,historical,3.57,5.71,2.79,0.57,0.44,1.2,2.28,1.8,0.0,0.0,0.0,14.0,6.0,0.0,0.0
1917,ACCESS-CM2,r6i1p1f1,historical,1.84,0.0,5.1,3.69,6.73,0.0,8.82,5.58,0.0,0.0,0.0,26.0,0.0,0.0,0.0
1917,ACCESS-CM2,r7i1p1f1,historical,3.55,0.9,3.79,0.83,0.89,1.21,1.23,1.87,0.0,0.0,21.0,0.0,0.0,6.0,6.0
1917,ACCESS-CM2,r8i1p1f1,historical,0.32,0.0,0.65,1.3,4.21,0.0,4.37,2.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1917,ACCESS-CM2,r9i1p1f1,historical,6.31,8.48,1.01,3.85,4.91,3.12,1.06,3.45,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,ACCESS-CM2,r10i1p1f1,historical,0.73,0.0,6.67,3.08,10.47,0.0,9.46,7.08,0.0,7.0,13.0,0.0,6.0,0.0,0.0
1918,ACCESS-CM2,r1i1p1f1,historical,6.71,2.01,4.49,2.57,4.07,0.0,3.96,4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,ACCESS-CM2,r2i1p1f1,historical,0.79,2.16,0.3,0.84,2.82,1.89,0.75,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,ACCESS-CM2,r3i1p1f1,historical,3.12,0.0,2.62,2.18,4.22,0.0,3.61,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,ACCESS-CM2,r4i1p1f1,historical,2.17,0.24,0.42,0.22,1.44,0.0,2.59,1.28,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1918,ACCESS-CM2,r5i1p1f1,historical,4.65,0.18,3.09,7.03,3.89,0.0,4.38,4.13,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1918,ACCESS-CM2,r6i1p1f1,historical,3.91,0.0,11.33,1.94,4.63,0.02,5.0,5.61,0.0,0.0,14.0,6.0,0.0,0.0,0.0
1918,ACCESS-CM2,r7i1p1f1,historical,5.5,16.13,2.12,5.45,8.04,3.08,6.57,6.05,15.0,0.0,0.0,6.0,0.0,6.0,6.0
1918,ACCESS-CM2,r8i1p1f1,historical,0.73,3.01,6.48,6.64,7.5,3.08,7.87,6.35,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,ACCESS-CM2,r9i1p1f1,historical,4.6,1.85,5.17,4.99,2.73,0.57,3.39,3.84,6.0,0.0,6.0,0.0,0.0,0.0,0.0
1919,ACCESS-CM2,r10i1p1f1,historical,4.87,0.18,0.86,5.84,5.86,0.0,4.81,4.23,0.0,6.0,0.0,6.0,0.0,0.0,0.0
1919,ACCESS-CM2,r1i1p1f1,historical,14.26,8.68,9.17,13.05,27.8,2.25,26.29,19.26,6.0,0.0,0.0,29.0,0.0,0.0,0.0
1919,ACCESS-CM2,r2i1p1f1,historical,4.64,1.62,5.77,3.24,7.69,0.0,7.78,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,ACCESS-CM2,r3i1p1f1,historical,10.6,0.0,9.32,0.19,1.13,0.0,2.13,3.97,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1919,ACCESS-CM2,r4i1p1f1,historical,13.22,6.07,10.33,10.01,4.44,0.0,2.97,7.14,0.0,13.0,16.0,33.0,0.0,0.0,0.0
1919,ACCESS-CM2,r5i1p1f1,historical,3.53,2.12,1.96,2.97,2.4,0.0,1.44,2.29,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1919,ACCESS-CM2,r6i1p1f1,historical,7.49,0.38,14.15,0.32,7.73,0.0,15.21,9.23,0.0,7.0,0.0,13.0,0.0,0.0,0.0
1919,ACCESS-CM2,r7i1p1f1,historical,0.44,0.18,1.96,0.46,0.65,0.0,0.38,0.83,0.0,6.0,6.0,0.0,13.0,0.0,0.0
1919,ACCESS-CM2,r8i1p1f1,historical,6.8,3.87,2.45,8.58,1.42,0.0,2.96,3.46,0.0,0.0,0.0,0.0,10.0,6.0,0.0
1919,ACCESS-CM2,r9i1p1f1,historical,0.53,0.0,5.68,0.41,4.07,0.0,9.95,4.47,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1920,ACCESS-CM2,r10i1p1f1,historical,2.71,2.5,0.58,0.18,0.71,0.0,0.09,0.76,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1920,ACCESS-CM2,r1i1p1f1,historical,5.6,0.0,4.14,5.17,5.58,0.0,5.05,4.9,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1920,ACCESS-CM2,r2i1p1f1,historical,10.99,12.98,12.68,7.73,7.32,1.07,1.14,7.98,7.0,0.0,15.0,0.0,0.0,8.0,6.0
1920,ACCESS-CM2,r3i1p1f1,historical,5.27,10.78,11.97,6.86,6.22,5.48,19.54,9.97,11.0,0.0,0.0,14.0,0.0,10.0,0.0
1920,ACCESS-CM2,r4i1p1f1,historical,8.28,8.25,2.11,7.35,0.92,4.72,0.84,3.01,6.0,6.0,0.0,0.0,0.0,6.0,0.0
1920,ACCESS-CM2,r5i1p1f1,historical,15.7,6.57,4.62,13.28,4.12,0.0,2.52,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,ACCESS-CM2,r6i1p1f1,historical,2.03,0.11,3.7,1.45,2.02,0.0,1.26,2.12,0.0,0.0,7.0,0.0,6.0,0.0,0.0
1920,ACCESS-CM2,r7i1p1f1,historical,9.15,0.0,7.68,2.32,7.11,0.0,7.62,6.66,0.0,0.0,7.0,6.0,6.0,0.0,0.0
1920,ACCESS-CM2,r8i1p1f1,historical,1.07,0.73,8.56,4.53,4.03,0.0,8.4,5.44,0.0,0.0,0.0,0.0,10.0,0.0,0.0
1920,ACCESS-CM2,r9i1p1f1,historical,1.01,0.14,2.82,0.57,8.74,0.0,5.19,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,ACCESS-CM2,r10i1p1f1,historical,7.85,0.94,20.04,1.42,6.31,0.0,15.86,10.4,0.0,6.0,21.0,0.0,6.0,0.0,0.0
1921,ACCESS-CM2,r1i1p1f1,historical,1.79,0.68,4.38,1.74,1.39,0.0,6.64,3.04,0.0,0.0,6.0,6.0,0.0,0.0,0.0
1921,ACCESS-CM2,r2i1p1f1,historical,3.93,1.58,3.89,1.37,1.25,0.0,1.2,2.13,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1921,ACCESS-CM2,r3i1p1f1,historical,0.37,0.4,0.24,0.0,0.26,0.02,0.14,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,ACCESS-CM2,r4i1p1f1,historical,0.18,0.0,0.35,0.29,0.67,0.0,0.07,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,ACCESS-CM2,r5i1p1f1,historical,3.94,1.98,1.96,5.9,5.71,0.0,2.01,3.9,6.0,0.0,0.0,0.0,14.0,6.0,0.0
1921,ACCESS-CM2,r6i1p1f1,historical,5.56,0.0,8.88,1.99,5.49,0.0,5.21,5.55,0.0,6.0,16.0,0.0,0.0,0.0,0.0
1921,ACCESS-CM2,r7i1p1f1,historical,5.48,1.4,5.34,1.41,2.75,0.0,9.66,4.6,0.0,6.0,14.0,12.0,0.0,0.0,0.0
1921,ACCESS-CM2,r8i1p1f1,historical,2.15,1.5,0.55,0.0,0.99,0.0,0.15,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,ACCESS-CM2,r9i1p1f1,historical,2.04,0.34,7.47,0.06,3.32,0.0,5.74,4.01,0.0,0.0,7.0,6.0,0.0,0.0,0.0
1922,ACCESS-CM2,r10i1p1f1,historical,2.91,2.56,3.02,1.88,1.81,3.08,1.99,2.27,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1922,ACCESS-CM2,r1i1p1f1,historical,0.39,0.95,0.74,2.67,1.31,0.0,0.93,1.17,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1922,ACCESS-CM2,r2i1p1f1,historical,0.94,0.0,4.14,2.47,2.3,0.55,1.72,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,ACCESS-CM2,r3i1p1f1,historical,0.15,0.0,2.44,1.24,3.69,1.07,0.11,1.96,0.0,0.0,7.0,0.0,12.0,0.0,6.0
1922,ACCESS-CM2,r4i1p1f1,historical,0.41,4.97,0.0,0.46,1.03,0.0,0.14,0.61,7.0,6.0,0.0,0.0,0.0,6.0,0.0
1922,ACCESS-CM2,r5i1p1f1,historical,2.88,2.14,12.03,2.14,5.63,0.0,6.62,6.36,0.0,0.0,8.0,6.0,0.0,7.0,0.0
1922,ACCESS-CM2,r6i1p1f1,historical,6.9,2.03,15.78,7.54,4.05,1.87,11.83,8.72,6.0,0.0,21.0,6.0,0.0,0.0,0.0
1922,ACCESS-CM2,r7i1p1f1,historical,5.49,0.93,4.5,0.37,1.45,0.0,2.18,2.52,0.0,0.0,8.0,0.0,7.0,0.0,0.0
1922,ACCESS-CM2,r8i1p1f1,historical,0.88,3.76,3.19,2.21,5.15,3.08,8.47,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,ACCESS-CM2,r9i1p1f1,historical,8.23,7.81,5.02,8.92,2.73,0.07,0.78,4.4,12.0,0.0,7.0,0.0,0.0,0.0,0.0
1923,ACCESS-CM2,r10i1p1f1,historical,1.73,0.0,5.12,1.21,5.02,0.0,7.85,4.52,0.0,0.0,8.0,7.0,0.0,0.0,0.0
1923,ACCESS-CM2,r1i1p1f1,historical,10.61,6.66,2.91,9.93,3.18,0.0,3.44,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,ACCESS-CM2,r2i1p1f1,historical,0.0,0.0,2.34,2.28,2.35,0.0,3.22,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,ACCESS-CM2,r3i1p1f1,historical,3.32,2.97,2.22,0.4,3.49,2.19,4.86,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,ACCESS-CM2,r4i1p1f1,historical,0.32,0.0,1.7,0.4,2.68,0.0,0.33,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,ACCESS-CM2,r5i1p1f1,historical,5.83,12.01,0.41,4.62,3.22,8.88,1.45,3.04,14.0,15.0,0.0,0.0,12.0,6.0,6.0
1923,ACCESS-CM2,r6i1p1f1,historical,2.29,0.0,7.99,0.37,2.97,0.0,4.63,3.87,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1923,ACCESS-CM2,r7i1p1f1,historical,2.53,0.0,5.07,0.14,0.64,0.0,3.87,2.31,0.0,6.0,6.0,0.0,0.0,0.0,0.0
1923,ACCESS-CM2,r8i1p1f1,historical,0.18,0.01,0.31,0.0,1.1,0.49,0.51,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,ACCESS-CM2,r9i1p1f1,historical,5.75,0.0,8.35,10.55,4.5,0.0,3.48,5.92,0.0,0.0,9.0,0.0,0.0,0.0,0.0
1924,ACCESS-CM2,r10i1p1f1,historical,3.37,0.07,0.56,3.37,2.5,0.0,0.31,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,ACCESS-CM2,r1i1p1f1,historical,2.77,1.08,3.17,0.7,3.65,3.52,2.11,2.73,0.0,6.0,6.0,0.0,0.0,0.0,0.0
1924,ACCESS-CM2,r2i1p1f1,historical,3.49,0.18,3.93,0.21,4.7,1.97,2.06,3.21,0.0,0.0,0.0,0.0,12.0,0.0,0.0
1924,ACCESS-CM2,r3i1p1f1,historical,21.25,5.48,17.7,13.81,5.86,0.14,14.84,12.66,6.0,0.0,17.0,0.0,15.0,0.0,0.0
1924,ACCESS-CM2,r4i1p1f1,historical,0.96,1.4,0.53,3.71,4.82,0.62,0.12,2.35,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1924,ACCESS-CM2,r5i1p1f1,historical,2.93,0.5,7.88,1.87,9.97,0.0,9.14,7.22,0.0,0.0,19.0,0.0,0.0,0.0,0.0
1924,ACCESS-CM2,r6i1p1f1,historical,10.8,3.43,6.72,6.94,4.25,0.0,4.82,5.87,0.0,0.0,12.0,6.0,0.0,0.0,0.0
1924,ACCESS-CM2,r7i1p1f1,historical,4.17,0.0,2.3,1.97,4.22,0.0,3.53,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,ACCESS-CM2,r8i1p1f1,historical,5.25,3.64,4.23,2.47,2.89,11.07,2.0,3.32,0.0,6.0,0.0,8.0,0.0,8.0,6.0
1924,ACCESS-CM2,r9i1p1f1,historical,0.5,0.0,4.18,0.28,1.43,0.0,0.56,1.6,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1925,ACCESS-CM2,r10i1p1f1,historical,10.59,2.21,5.36,5.06,9.92,1.87,6.36,7.42,6.0,0.0,13.0,12.0,15.0,0.0,0.0
1925,ACCESS-CM2,r1i1p1f1,historical,6.82,3.47,6.67,1.23,1.23,0.0,3.92,3.57,0.0,0.0,0.0,7.0,0.0,0.0,0.0
1925,ACCESS-CM2,r2i1p1f1,historical,6.94,13.38,6.31,4.92,3.21,0.0,6.27,5.32,16.0,6.0,0.0,0.0,0.0,13.0,0.0
1925,ACCESS-CM2,r3i1p1f1,historical,5.75,0.92,12.64,6.91,2.24,0.0,2.44,5.52,0.0,0.0,24.0,0.0,9.0,0.0,0.0
1925,ACCESS-CM2,r4i1p1f1,historical,1.67,1.12,0.36,0.0,0.38,0.0,0.9,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,ACCESS-CM2,r5i1p1f1,historical,8.26,2.24,12.41,8.57,5.54,0.0,19.62,10.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,ACCESS-CM2,r6i1p1f1,historical,5.75,5.93,5.68,1.11,3.72,0.0,7.48,4.73,0.0,0.0,0.0,7.0,0.0,0.0,0.0
1925,ACCESS-CM2,r7i1p1f1,historical,4.62,3.82,2.52,3.98,2.69,0.0,1.11,2.75,0.0,0.0,0.0,21.0,0.0,0.0,0.0
1925,ACCESS-CM2,r8i1p1f1,historical,0.02,0.0,1.54,0.16,1.37,0.0,0.07,0.83,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1925,ACCESS-CM2,r9i1p1f1,historical,0.14,0.14,9.77,0.13,5.58,0.43,11.45,6.08,0.0,0.0,0.0,51.0,0.0,0.0,0.0
1926,ACCESS-CM2,r10i1p1f1,historical,0.93,1.34,0.99,0.35,2.18,0.0,1.89,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,ACCESS-CM2,r1i1p1f1,historical,9.58,2.59,3.09,4.35,1.7,0.0,0.55,2.98,0.0,0.0,7.0,0.0,0.0,0.0,0.0
1926,ACCESS-CM2,r2i1p1f1,historical,3.69,2.57,7.3,2.32,4.0,0.0,2.87,4.22,0.0,0.0,6.0,0.0,6.0,0.0,0.0
1926,ACCESS-CM2,r3i1p1f1,historical,15.03,14.81,14.78,8.55,3.91,0.0,15.07,10.36,6.0,0.0,0.0,33.0,0.0,0.0,0.0
1926,ACCESS-CM2,r4i1p1f1,historical,9.71,1.43,5.12,5.26,7.04,0.0,5.07,6.09,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1926,ACCESS-CM2,r5i1p1f1,historical,0.71,1.26,5.25,1.74,1.19,0.0,4.36,2.67,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1926,ACCESS-CM2,r6i1p1f1,historical,1.46,0.77,2.16,0.01,3.03,2.44,2.17,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,ACCESS-CM2,r7i1p1f1,historical,1.02,0.01,1.59,0.21,0.43,0.0,0.19,0.67,0.0,0.0,8.0,0.0,0.0,0.0,0.0
1926,ACCESS-CM2,r8i1p1f1,historical,1.97,1.26,0.79,4.5,6.04,0.0,0.76,3.12,6.0,0.0,0.0,0.0,7.0,0.0,0.0
1926,ACCESS-CM2,r9i1p1f1,historical,0.33,0.5,0.51,1.84,1.15,0.0,0.19,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,ACCESS-CM2,r10i1p1f1,historical,11.96,4.01,5.26,3.82,2.9,0.0,1.52,4.26,0.0,0.0,8.0,0.0,0.0,0.0,0.0
1927,ACCESS-CM2,r1i1p1f1,historical,9.4,2.77,3.06,6.2,1.2,0.12,1.72,3.24,0.0,0.0,0.0,6.0,0.0,10.0,0.0
1927,ACCESS-CM2,r2i1p1f1,historical,7.02,0.47,9.08,9.39,6.75,0.0,16.71,9.15,0.0,0.0,0.0,16.0,0.0,0.0,0.0
1927,ACCESS-CM2,r3i1p1f1,historical,3.44,0.0,1.62,1.14,2.54,0.0,1.31,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,ACCESS-CM2,r4i1p1f1,historical,3.49,1.09,4.41,4.68,4.65,0.0,4.81,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,ACCESS-CM2,r5i1p1f1,historical,7.32,0.11,12.03,1.47,3.65,2.94,8.87,6.44,0.0,6.0,12.0,0.0,0.0,0.0,6.0
1927,ACCESS-CM2,r6i1p1f1,historical,4.23,0.0,3.03,5.32,6.29,0.0,7.71,5.23,0.0,0.0,7.0,0.0,0.0,0.0,0.0
1927,ACCESS-CM2,r7i1p1f1,historical,4.83,4.76,2.18,0.87,3.89,4.08,2.43,2.99,9.0,7.0,0.0,0.0,0.0,0.0,7.0
1927,ACCESS-CM2,r8i1p1f1,historical,6.21,3.97,4.32,4.52,4.55,0.0,5.89,4.85,0.0,0.0,7.0,0.0,0.0,6.0,0.0
1927,ACCESS-CM2,r9i1p1f1,historical,1.81,1.97,3.37,2.24,1.91,0.0,1.45,2.17,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1928,ACCESS-CM2,r10i1p1f1,historical,1.18,0.0,7.74,0.32,0.97,0.0,4.39,2.99,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1928,ACCESS-CM2,r1i1p1f1,historical,3.34,0.0,8.59,1.44,0.57,0.0,0.36,2.72,0.0,0.0,6.0,0.0,6.0,0.0,0.0
1928,ACCESS-CM2,r2i1p1f1,historical,5.23,4.98,1.67,4.91,3.11,5.04,1.35,3.0,6.0,0.0,6.0,0.0,14.0,0.0,6.0
1928,ACCESS-CM2,r3i1p1f1,historical,5.83,0.0,9.87,4.35,2.28,0.0,5.17,5.05,0.0,0.0,0.0,9.0,0.0,0.0,0.0
1928,ACCESS-CM2,r4i1p1f1,historical,5.32,2.85,1.73,1.02,3.21,0.0,3.75,2.87,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1928,ACCESS-CM2,r5i1p1f1,historical,28.27,28.05,17.35,20.42,10.26,1.09,19.33,17.07,12.0,18.0,8.0,15.0,0.0,25.0,0.0
1928,ACCESS-CM2,r6i1p1f1,historical,6.87,1.55,0.67,1.23,1.93,0.0,0.28,1.76,0.0,0.0,6.0,0.0,0.0,0.0,0.0
1928,ACCESS-CM2,r7i1p1f1,historical,3.71,0.14,0.51,6.87,3.99,3.25,1.67,3.02,0.0,0.0,0.0,7.0,0.0,0.0,6.0
1928,ACCESS-CM2,r8i1p1f1,historical,1.9,1.04,1.83,0.0,2.08,0.0,0.26,1.37,0.0,6.0,0.0,0.0,7.0,0.0,0.0
1928,ACCESS-CM2,r9i1p1f1,historical,2.23,0.0,3.8,2.61,7.47,3.08,1.2,4.12,0.0,0.0,14.0,0.0,0.0,0.0,0.0
1929,ACCESS-CM2,r10i1p1f1,historical,0.63,0.48,2.22,0.03,2.65,0.0,7.48,2.77,0.0,0.0,0.0,18.0,0.0,0.0,0.0
1929,ACCESS-CM2,r1i1p1f1,historical,1.54,0.14,0.9,0.39,2.41,0.0,0.33,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,ACCESS-CM2,r2i1p1f1,historical,4.92,3.38,6.49,0.53,4.94,0.0,7.7,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,ACCESS-CM2,r3i1p1f1,historical,0.67,1.58,7.84,0.12,1.93,1.87,2.09,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,ACCESS-CM2,r4i1p1f1,historical,1.03,0.0,10.53,0.69,1.49,0.0,9.96,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,ACCESS-CM2,r5i1p1f1,historical,6.71,4.87,1.47,3.51,4.68,2.11,2.21,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,ACCESS-CM2,r6i1p1f1,historical,10.69,7.79,2.32,3.59,2.2,0.0,2.07,3.41,0.0,0.0,0.0,0.0,13.0,6.0,0.0
1929,ACCESS-CM2,r7i1p1f1,historical,8.09,0.42,21.53,8.52,10.13,0.0,32.38,15.81,0.0,0.0,29.0,99.0,0.0,0.0,0.0
1929,ACCESS-CM2,r8i1p1f1,historical,0.82,1.36,3.84,0.0,9.49,0.0,16.25,6.96,0.0,0.0,0.0,46.0,0.0,0.0,0.0
1929,ACCESS-CM2,r9i1p1f1,historical,10.28,0.81,19.86,6.01,7.92,0.0,23.17,13.01,0.0,0.0,14.0,7.0,0.0,0.0,0.0
1930,ACCESS-CM2,r10i1p1f1,historical,4.98,5.72,0.26,6.33,3.32,0.43,0.42,2.73,6.0,0.0,0.0,0.0,0.0,7.0,0.0
1930,ACCESS-CM2,r1i1p1f1,historical,1.55,2.65,12.78,0.7,3.15,4.41,3.66,4.92,6.0,0.0,7.0,0.0,6.0,6.0,7.0
